"Symbol","ListedDate","ListedYear","ABSymbol","HSymbol","EstablishDate","IpoDate","CompanyListedDate","IsIPO","TotalShares","IssuePrice","CurrencyCode","ClosePrice","ReturnRate","TurnoverRate1","TurnoverRate2","PE","PB"
"000568","1994-05-09","1994","","","1994-03-15","1994-02-21","1994-05-09","A","21880000","5.8300","CNY","9.850","0.689537","0.14068","0.62067","","3.64"
"000569","1994-04-25","1994","","","1988-08-28","1992-12-21","1994-04-25","A","300000","100.0000","CNY","3.750","-0.962500","0.01522","0.09534","",""
"000570","1994-07-01","1994","200570","","1994-05-06","1994-03-15","1994-07-01","A","40000000","3.9000","CNY","3.510","-0.100000","0.10061","0.44714","23.54","3.25"
"000571","1994-05-25","1994","","","1992-09-09","1994-01-10","1994-05-25","A","20000000","6.0000","CNY","9.040","0.506667","0.09524","0.38094","181.74",""
"000572","1994-08-08","1994","","","1993-01-27","1994-06-25","1994-08-08","A","25000000","6.6800","CNY","9.440","0.413174","0.17638","0.69741","17.82",""
"000573","1994-08-15","1994","","","1992-05-08","1994-07-20","1994-08-15","A","18000000","6.3800","CNY","9.700","0.520376","0.09829","0.39317","15.27",""
"000576","1994-09-07","1994","","","1992-09-09","1994-07-08","1994-09-07","A","20000000","6.3000","CNY","16.480","1.615873","0.08330","0.33310","36.38",""
"000578","1995-03-03","1995","","","1995-02-17","1995-01-08","1995-03-03","A","15000000","3.5000","CNY","6.490","0.854286","0.16000","0.61233","101.04","17.32"
"000581","1998-09-24","1998","200581","","1992-10-22","1998-06-29","1998-09-24","B","120000000","4.8800","CNY","6.540","0.340164","0.18849","0.47662","26.45","4.14"
"000582","1995-11-02","1995","","","1988-02-01","1990-01-10","1995-11-02","A","20000000","1.0000","CNY","8.480","7.480000","0.12569","0.41560","48.27","2.70"
"000583","1995-11-01","1995","","","1987-03-28","1992-06-25","1995-11-01","A","1000000","1.0000","CNY","8.700","1.485714","0.12293","0.30953","",""
"000584","1995-11-28","1995","","","1981-02-18","1992-08-01","1995-11-28","A","30000000","1.0000","CNY","7.310","6.310000","0.09241","0.36958","",""
"000585","1995-12-13","1995","","00042","1993-02-18","1995-11-29","1995-12-13","A","30000000","5.2000","CNY","5.930","0.140385","0.02140","0.62297","46.73","5.72"
"000586","1995-12-20","1995","","","1980-05-23","1992-10-01","1995-12-20","A","247000","1.0000","CNY","7.550","-0.962250","0.09348","0.35834","",""
"000587","1996-04-25","1996","","","1992-03-01","1992-03-01","1996-04-25","A","16000000","1.0000","CNY","12.100","11.100000","0.22859","0.60957","25.19","6.23"
"000588","1996-01-23","1996","","","1992-10-01","1995-12-27","1996-01-23","A","23000000","8.9500","CNY","7.580","-0.153073","0.07159","0.28637","10.32","2.01"
"000589","1996-03-08","1996","","","1995-09-01","1996-01-04","1996-03-08","A","40000000","4.5000","CNY","4.930","0.095556","0.21868","0.72012","","4.47"
"000590","1996-01-19","1996","","","1993-03-25","1996-01-05","1996-01-19","A","10000000","6.0000","CNY","5.630","-0.061667","0.08238","0.32953","22.52","4.80"
"000591","1996-02-08","1996","","","1987-01-01","1988-09-01","1996-02-08","A","20000000","1.0000","CNY","4.020","3.020000","0.12565","0.39923","30.72","2.13"
"000592","1996-03-27","1996","","","1993-10-18","1996-03-07","1996-03-27","A","34600000","4.3300","CNY","5.010","0.157044","0.14661","0.56975","14.70","2.60"
"000593","1996-03-12","1996","","","1987-06-01","1993-03-01","1996-03-12","A","13000000","2.5000","CNY","5.360","1.144000","0.08963","0.34473","",""
"000594","1996-03-20","1996","","","1989-08-23","1989-09-04","1996-03-20","A","18200000","1.0000","CNY","11.050","10.050000","0.21380","0.61693","64.29","8.73"
"000595","1996-04-19","1996","","","1996-04-13","1996-03-20","1996-04-19","A","30000000","4.1500","CNY","8.900","1.144578","0.20968","0.76105","55.27","7.24"
"000596","1996-09-27","1996","200596","","1996-05-30","1996-09-02","1996-09-27","B","20000000","8.4800","CNY","23.000","1.712264","0.05495","0.71740","36.76","17.12"
"000597","1996-05-23","1996","","","1993-06-10","1996-05-09","1996-05-23","A","45000000","6.6800","CNY","6.810","0.019461","0.09631","0.37513","28.16","1.71"
"000598","1996-05-29","1996","","","1996-05-26","1996-04-29","1996-05-29","A","25000000","5.9000","CNY","7.200","0.220339","0.24036","0.69438","32.77","7.19"
"000599","1996-04-30","1996","","","1996-04-25","1996-04-10","1996-04-30","A","32000000","4.9000","CNY","7.350","0.500000","0.13598","0.42493","20.56","10.98"
"000600","1996-06-06","1996","","","1994-01-18","1996-05-24","1996-06-06","A","13870000","5.3000","CNY","11.280","1.128302","0.22731","0.89647","62.22","8.14"
"000601","1996-08-30","1996","","","1993-06-15","1996-08-20","1996-08-30","A","25000000","8.6000","CNY","16.080","0.869767","0.12390","0.49560","28.11","2.97"
"000602","1996-08-19","1996","","","1994-04-08","1996-08-06","1996-08-19","A","13000000","7.3800","CNY","14.140","0.915989","0.12604","0.49445","36.93","6.70"
"000603","1996-08-23","1996","","","1994-06-28","1996-08-07","1996-08-23","A","13875000","7.3800","CNY","12.500","0.693767","0.14202","0.55742","43.59","9.12"
"000605","1996-09-13","1996","","","1996-09-10","1996-08-01","1996-09-13","A","12500000","4.0000","CNY","10.200","1.550000","0.09196","0.36786","48.18","13.78"
"000606","1996-10-04","1996","","","1996-09-24","1996-08-30","1996-10-04","A","15000000","4.3000","CNY","8.220","0.911628","0.19976","0.76205","103.96","21.70"
"000607","1996-08-30","1996","","","1993-11-28","1996-08-19","1996-08-30","A","39100000","4.0000","CNY","9.000","1.250000","0.12698","0.43113","66.30","6.79"
"000608","1996-09-19","1996","","","1993-05-25","1996-09-05","1996-09-19","A","15500000","4.1000","CNY","8.660","1.112195","0.27787","0.84124","73.45","9.09"
"000609","1996-10-10","1996","","","1993-08-02","1996-09-17","1996-10-10","A","12000000","7.5000","CNY","17.650","1.353333","0.18496","0.70286","53.91","17.54"
"000610","1996-09-26","1996","","","1994-04-18","1996-08-28","1996-09-26","A","22360000","3.8000","CNY","8.700","1.289474","0.07729","0.30522","47.92","7.44"
"000611","1996-10-08","1996","","","1993-06-08","1996-09-20","1996-10-08","A","16000000","6.4800","CNY","10.600","0.635802","0.14776","0.57004","42.25","9.68"
"000612","1996-09-26","1996","","","1993-03-20","1996-09-09","1996-09-26","A","32010000","6.8000","CNY","11.280","0.658824","0.06282","0.24498","29.76","7.02"
"000613","1997-01-28","1997","","","1993-04-26","1997-01-13","1997-01-28","B","11000000","3.2000","CNY","12.550","2.921875","0.03254","0.76930","101.69","14.02"
"000615","1996-10-16","1996","","","1993-06-08","1996-09-26","1996-10-16","A","11328000","7.8000","CNY","17.000","1.179487","0.17854","0.71500","39.20","13.42"
"000616","1996-11-08","1996","","","1993-05-28","1996-10-22","1996-11-08","A","12500000","5.0000","CNY","12.000","1.400000","0.19166","0.76663","51.55","9.10"
"000617","1996-10-22","1996","","","1996-10-11","1996-09-24","1996-10-22","A","25000000","4.1800","CNY","14.110","2.375598","0.25052","0.89075","77.44","15.20"
"000618","1996-10-15","1996","","","1994-12-13","1996-09-24","1996-10-15","A","50000000","3.5000","CNY","10.700","2.057143","0.00781","0.88764","49.15","6.39"
"000619","1996-10-23","1996","","","1996-10-16","1996-09-19","1996-10-23","A","17000000","5.8800","CNY","15.470","1.630952","0.20386","0.66621","68.33","31.14"
"000620","1996-10-29","1996","","","1990-02-26","1996-10-16","1996-10-29","A","26000000","5.1800","CNY","13.860","1.675676","0.28360","0.63289","62.06","6.97"
"000621","1996-11-05","1996","","","1993-05-25","1996-10-18","1996-11-05","A","20000000","4.7600","CNY","14.980","2.147059","0.20242","0.77278","123.25","14.30"
"000622","1996-11-07","1996","","","1993-05-08","1996-10-24","1996-11-07","A","10000000","5.9800","CNY","14.000","1.341137","0.17811","0.71244","97.70","15.41"
"000623","1996-10-28","1996","","","1993-03-20","1996-10-08","1996-10-28","A","13600000","7.2000","CNY","22.210","2.084722","0.14573","0.57967","61.31","15.44"
"000625","1997-06-10","1997","200625","","1996-10-31","1997-05-23","1997-06-10","B","120000000","6.3600","CNY","12.450","0.957547","0.06843","0.72240","50.14","7.42"
"000626","1996-11-28","1996","","","1994-06-27","1996-11-06","1996-11-28","A","11540000","3.8800","CNY","17.100","3.407216","0.22020","0.88351","122.37","12.45"
"000627","1996-11-12","1996","","","1993-12-31","1996-10-31","1996-11-12","A","11122000","9.3000","CNY","24.800","1.666667","0.21551","0.85649","56.23","24.42"
"000628","1996-11-18","1996","","","1992-12-08","1996-10-30","1996-11-18","A","18000000","9.3800","CNY","20.000","1.132196","0.20149","0.45154","38.81","6.26"
"000629","1996-11-15","1996","","","1993-03-27","1996-11-05","1996-11-15","A","24200000","3.7000","CNY","14.350","2.878378","0.07421","0.48138","184.11","8.07"
"000630","1996-11-20","1996","","","1992-08-20","1996-10-24","1996-11-20","A","31000000","5.2500","CNY","14.250","1.714286","0.14060","0.56240","58.76","17.03"
"000631","1996-11-22","1996","","","1993-05-26","1996-11-07","1996-11-22","A","16000000","6.9800","CNY","17.550","1.514327","0.25685","0.63617","63.79","9.79"
"000632","1996-11-21","1996","","","1993-03-28","1996-11-05","1996-11-21","A","14790000","5.0000","CNY","18.000","2.600000","0.19578","0.79247","85.51","12.33"
"000633","1996-11-12","1996","","","1990-03-12","1987-12-22","1996-11-12","A","14000000","1.0000","CNY","13.850","12.850000","0.16597","0.61330","","11.58"
"000635","1996-11-20","1996","","","1996-07-24","1996-10-25","1996-11-20","A","20000000","4.5000","CNY","14.750","2.277778","0.22438","0.64572","125.45","24.23"
"000636","1996-11-29","1996","","","1994-03-23","1996-11-08","1996-11-29","A","13500000","8.5000","CNY","23.900","1.811765","0.18213","0.80198","55.27","15.69"
"000637","1996-11-14","1996","","","1988-10-04","1992-11-01","1996-11-14","A","25100000","1.0000","CNY","26.150","20.611570","0.04471","0.13091","",""
"000638","1996-11-26","1996","","","1993-05-20","1996-11-12","1996-11-26","A","15000000","8.3800","CNY","19.160","1.286396","0.16375","0.57314","55.38","9.03"
"000639","1996-11-26","1996","","","1987-03-18","1989-01-20","1996-11-26","A","13000000","1.0000","CNY","14.380","13.380000","0.18529","0.41189","75.68","9.33"
"000650","1996-12-10","1996","","","1996-12-02","1996-11-18","1996-12-10","A","13000000","6.2600","CNY","22.300","2.562300","0.15170","0.67424","66.22","22.61"
"000651","1996-11-18","1996","","","1989-12-13","1992-03-01","1996-11-18","A","47000000","2.5000","CNY","50.000","19.000000","0.08371","0.29897","",""
"000652","1996-11-28","1996","","","1992-12-08","1992-07-20","1996-11-28","A","23640000","2.8000","CNY","14.250","4.089286","0.18190","0.53382","105.12","6.17"
"000653","1996-11-26","1996","","","1993-04-01","1996-11-13","1996-11-26","A","17008000","6.6000","CNY","16.950","1.568182","0.07553","0.30210","53.69","8.90"
"000655","1996-11-28","1996","","","1989-06-20","1993-10-01","1996-11-28","A","15000000","1.0000","CNY","18.900","17.900000","0.15079","0.52103","74.48","9.29"
"000656","1996-11-28","1996","","","1987-03-20","1988-03-08","1996-11-28","A","370000","1.0000","CNY","13.490","-0.865100","0.10552","0.29470","",""
"000657","1996-12-05","1996","","","1993-03-18","1996-11-25","1996-12-05","A","21500000","4.8500","CNY","21.400","3.412371","0.19972","0.59090","114.61","18.59"
"000658","1996-12-18","1996","","","1993-07-02","1996-12-02","1996-12-18","A","11000000","6.9900","CNY","14.860","1.125894","0.11594","0.46376","80.87","8.35"
"000659","1996-12-03","1996","","","1985-12-18","1992-05-03","1996-12-03","A","28875000","1.0000","CNY","28.850","27.850000","0.04560","0.13424","",""
"000660","1996-12-09","1996","","","1996-09-06","1996-11-20","1996-12-09","A","12500000","8.3800","CNY","25.450","2.036993","0.14468","0.64304","80.23","16.48"
"000661","1996-12-18","1996","","","1993-06-10","1996-12-03","1996-12-18","A","13640000","8.8000","CNY","18.490","1.101136","0.14488","0.52340","47.00","7.47"
"000662","1996-12-16","1996","","","1993-02-04","1996-12-03","1996-12-16","A","14285000","4.6800","CNY","11.190","1.391026","0.16845","0.60191","73.08","10.10"
"000663","1996-12-06","1996","","","1994-01-06","1996-11-24","1996-12-06","A","19500000","5.0000","CNY","21.800","3.360000","0.14914","0.50512","95.67","19.22"
"000665","1996-12-10","1996","","","1988-12-10","1992-03-01","1996-12-10","A","19800000","1.0000","CNY","22.980","21.980000","0.13501","0.49235","98.90","11.26"
"000666","1996-12-10","1996","","","1995-08-15","1996-11-20","1996-12-10","A","23000000","4.5000","CNY","20.200","3.488889","0.02468","0.80470","122.09","26.75"
"000667","1996-12-05","1996","","","1989-03-11","1990-12-01","1996-12-05","A","25060000","1.0000","CNY","22.180","21.180000","0.06458","0.24964","49.66","5.61"
"000668","1996-12-10","1996","","","1988-09-02","1990-03-01","1996-12-10","A","14270000","1.0000","CNY","22.800","21.800000","0.12224","0.48995","127.37","13.19"
"000669","1996-12-10","1996","","","1992-12-25","1996-11-24","1996-12-10","A","13670000","4.6000","CNY","21.050","3.576087","0.18875","0.72751","81.76","8.62"
"000670","1996-12-17","1996","","","1989-05-01","1992-09-01","1996-12-17","A","30090000","1.0000","CNY","15.090","9.060000","0.04123","0.09371","",""
"000671","1996-12-18","1996","","","1991-08-02","1991-03-01","1996-12-18","A","8000000","1.0000","CNY","12.880","11.880000","0.09070","0.34808","80.18","9.11"
"000672","1996-12-18","1996","","","1992-09-30","1992-05-21","1996-12-18","A","13540000","1.0000","CNY","12.170","11.170000","0.09700","0.35839","97.92","8.43"
"000673","1997-01-24","1997","","","1997-01-17","1996-12-20","1997-01-24","A","15000000","7.1500","CNY","16.060","1.246154","0.22012","0.83155","39.19","17.75"
"000675","1996-12-26","1996","","","1988-12-28","1992-09-01","1996-12-26","A","15000000","1.0000","CNY","14.400","13.400000","0.03996","0.13805","43.27","5.92"
"000676","1996-12-24","1996","","","1996-12-16","1996-12-03","1996-12-24","A","12500000","5.2000","CNY","12.750","1.451923","0.11317","0.50297","60.95","19.70"
"000677","1996-12-26","1996","","","1988-12-28","1990-07-05","1996-12-26","A","142100","1.0000","CNY","13.360","-0.866400","0.09434","0.30919","",""
"000678","1997-01-06","1997","","","1993-05-06","1996-12-24","1997-01-06","A","10382100","11.1800","CNY","24.380","1.180680","0.15462","0.60399","41.55","6.24"
"000679","1997-01-24","1997","","","1993-05-08","1996-12-26","1997-01-24","A","35000000","9.8000","CNY","16.930","0.727551","0.19239","0.60465","34.32","13.31"
"000680","1997-01-22","1997","","","1993-10-08","1996-12-27","1997-01-22","A","88600000","4.2800","CNY","9.260","1.163551","0.33001","0.76904","63.69","8.02"
"000681","1997-01-21","1997","","","1993-12-28","1996-12-31","1997-01-21","A","12500000","5.3000","CNY","14.760","1.784906","0.18240","0.81066","60.48","13.01"
"000682","1997-01-21","1997","","","1994-02-09","1996-12-17","1997-01-21","A","10300000","7.8800","CNY","17.240","1.187817","0.08304","0.32973","51.51","13.58"
"000683","1997-01-31","1997","","","1997-01-23","1997-01-13","1997-01-31","A","65000000","5.1100","CNY","11.700","1.289628","0.19069","0.70084","53.33","26.84"
"000685","1997-01-23","1997","","","1992-12-26","1997-01-14","1997-01-23","A","16000000","6.7400","CNY","15.990","1.372404","0.19435","0.72882","49.93","7.99"
"000686","1997-02-27","1997","","","1993-08-20","1996-12-27","1997-02-27","A","11800000","6.3800","CNY","14.710","1.305643","0.15582","0.62107","39.75","8.89"
"000687","1997-02-21","1997","","","1997-02-01","1997-01-15","1997-02-21","A","75000000","6.3000","CNY","13.880","1.203175","0.18523","0.80952","30.65","24.80"
"000688","1997-01-20","1997","","","1989-04-20","1996-12-18","1997-01-20","A","20000000","4.9400","CNY","15.090","2.054656","0.20946","0.45532","120.83","13.16"
"000689","1996-12-31","1996","","","1992-11-18","1996-12-24","1996-12-31","A","13500000","6.9800","CNY","19.150","1.743553","0.18842","0.74670","63.14","8.49"
"000690","1997-01-28","1997","","","1997-01-20","1997-01-07","1997-01-28","A","12500000","7.0800","CNY","16.960","1.395480","0.08325","0.37001","83.51","25.12"
"000691","1997-02-28","1997","","","1992-11-21","1997-01-24","1997-02-28","A","31000000","6.1500","CNY","17.390","1.827642","0.21787","0.84759","55.16","9.61"
"000692","1997-02-27","1997","","","1993-12-28","1997-01-27","1997-02-27","A","11000000","12.1300","CNY","27.890","1.299258","0.16751","0.67002","35.65","9.99"
"000693","1997-02-26","1997","","","1990-12-26","1993-01-01","1997-02-26","A","45060000","1.2500","CNY","11.080","7.864000","0.10572","0.41980","",""
"000695","1997-02-18","1997","","","1992-10-20","1992-07-20","1997-02-18","A","50000000","2.2000","CNY","11.220","4.100000","0.11956","0.40441","78.64","5.58"
"000697","1997-03-25","1997","","","1993-06-08","1997-02-25","1997-03-25","A","11292500","5.9500","CNY","25.190","3.233613","0.10499","0.41374","87.36","18.31"
"000698","1997-02-20","1997","","","1993-01-01","1997-01-21","1997-02-20","A","80000000","6.4000","CNY","12.500","0.953125","0.23578","0.67609","81.22","10.87"
