"Markettype","Trdmnt","Cmretwdeq","Cmretmdeq","Cmretwdos","Cmretmdos","Cmretwdtl","Cmretmdtl","Cmnstkcal","Cmmvosd","Cmmvttl"
"37","2011-06","0.037579","0.037526","0.024017","0.023726","0.027185","0.026893","1910","19515346007.28","25360578288.67"
"47","2011-06","0.033882","0.034345","0.023382","0.023459","0.026414","0.026681","2014","19698682778.54","25598302064.34"
"53","2011-06","0.035005","0.034957","0.023841","0.023553","0.026629","0.026345","2144","19746483931.23","26104025968.26"
"69","2011-06","0.037579","0.037526","0.024017","0.023726","0.027185","0.026893","1910","19515346007.28","25360578288.67"
"79","2011-06","0.033882","0.034345","0.023382","0.023459","0.026414","0.026681","2014","19698682778.54","25598302064.34"
"85","2011-06","0.035005","0.034957","0.023841","0.023553","0.026629","0.026345","2144","19746483931.23","26104025968.26"
"95","2011-06","0.031798","0.032214","0.023215","0.023291","0.025886","0.026145","2248","19929820702.49","26341749743.93"
"101","2011-06","0.037579","0.037526","0.024017","0.023726","0.027185","0.026893","1910","19515346007.28","25360578288.67"
"111","2011-06","0.033882","0.034345","0.023382","0.023459","0.026414","0.026681","2014","19698682778.54","25598302064.34"
"117","2011-06","0.035005","0.034957","0.023841","0.023553","0.026629","0.026345","2144","19746483931.23","26104025968.26"
"127","2011-06","0.031798","0.032214","0.023215","0.023291","0.025886","0.026145","2248","19929820702.49","26341749743.93"
"33","2011-06","0.029913","0.029859","0.018117","0.017755","0.020355","0.019982","887","14627306136.27","18027645662.85"
"20","2011-06","0.038520","0.038476","0.041036","0.040971","0.041253","0.041179","1257","5119177794.96","8076380305.41"
"10","2011-07","0.025225","0.026983","0.027625","0.028100","0.031981","0.032671","104","186845987.90","243491207.24"
"5","2011-07","0.021129","0.021146","-0.011570","-0.011528","-0.010227","-0.010184","1924","19434542585.10","25202459988.79"
"15","2011-07","0.021340","0.021447","-0.011206","-0.011160","-0.009836","-0.009786","2028","19621388573.00","25445951196.03"
"21","2011-07","0.027272","0.027288","-0.010541","-0.010499","-0.007653","-0.007610","2171","19695138925.00","26035302288.48"
"31","2011-07","0.027177","0.027274","-0.010190","-0.010144","-0.007296","-0.007248","2275","19881984912.90","26278793495.72"
"63","2011-07","0.027177","0.027274","-0.010190","-0.010144","-0.007296","-0.007248","2275","19881984912.90","26278793495.72"
"37","2011-07","0.021129","0.021146","-0.011570","-0.011528","-0.010227","-0.010184","1924","19434542585.10","25202459988.79"
"47","2011-07","0.021340","0.021447","-0.011206","-0.011160","-0.009836","-0.009786","2028","19621388573.00","25445951196.03"
"53","2011-07","0.027272","0.027288","-0.010541","-0.010499","-0.007653","-0.007610","2171","19695138925.00","26035302288.48"
"69","2011-07","0.021129","0.021146","-0.011570","-0.011528","-0.010227","-0.010184","1924","19434542585.10","25202459988.79"
"79","2011-07","0.021340","0.021447","-0.011206","-0.011160","-0.009836","-0.009786","2028","19621388573.00","25445951196.03"
"85","2011-07","0.027272","0.027288","-0.010541","-0.010499","-0.007653","-0.007610","2171","19695138925.00","26035302288.48"
"95","2011-07","0.027177","0.027274","-0.010190","-0.010144","-0.007296","-0.007248","2275","19881984912.90","26278793495.72"
"101","2011-07","0.021129","0.021146","-0.011570","-0.011528","-0.010227","-0.010184","1924","19434542585.10","25202459988.79"
"111","2011-07","0.021340","0.021447","-0.011206","-0.011160","-0.009836","-0.009786","2028","19621388573.00","25445951196.03"
"117","2011-07","0.027272","0.027288","-0.010541","-0.010499","-0.007653","-0.007610","2171","19695138925.00","26035302288.48"
"127","2011-07","0.027177","0.027274","-0.010190","-0.010144","-0.007296","-0.007248","2275","19881984912.90","26278793495.72"
"33","2011-07","0.011198","0.011230","-0.018843","-0.018811","-0.020793","-0.020754","891","14418723596.69","17643487152.97"
"20","2011-07","0.038638","0.038644","0.013111","0.013180","0.021619","0.021669","1280","5276415328.31","8391815135.51"
"10","2011-08","-0.049045","-0.047065","-0.074913","-0.073837","-0.075248","-0.074159","105","171248289.07","223075326.90"
"5","2011-08","-0.028933","-0.028913","-0.046803","-0.046794","-0.044695","-0.044684","1941","18752723776.73","24295467846.52"
"15","2011-08","-0.029973","-0.029851","-0.047071","-0.047052","-0.044987","-0.044966","2046","18923972065.80","24518543173.42"
"21","2011-08","-0.022195","-0.022176","-0.045975","-0.045966","-0.042614","-0.042604","2198","19034531337.27","25187266473.61"
"31","2011-08","-0.023432","-0.023323","-0.046247","-0.046228","-0.042917","-0.042896","2303","19205779626.34","25410341800.51"
"63","2011-08","-0.023432","-0.023323","-0.046247","-0.046228","-0.042917","-0.042896","2303","19205779626.34","25410341800.51"
"37","2011-08","-0.028933","-0.028913","-0.046803","-0.046794","-0.044695","-0.044684","1941","18752723776.73","24295467846.52"
"47","2011-08","-0.029973","-0.029851","-0.047071","-0.047052","-0.044987","-0.044966","2046","18923972065.80","24518543173.42"
"53","2011-08","-0.022195","-0.022176","-0.045975","-0.045966","-0.042614","-0.042604","2198","19034531337.27","25187266473.61"
"69","2011-08","-0.028933","-0.028913","-0.046803","-0.046794","-0.044695","-0.044684","1941","18752723776.73","24295467846.52"
"79","2011-08","-0.029973","-0.029851","-0.047071","-0.047052","-0.044987","-0.044966","2046","18923972065.80","24518543173.42"
"85","2011-08","-0.022195","-0.022176","-0.045975","-0.045966","-0.042614","-0.042604","2198","19034531337.27","25187266473.61"
"95","2011-08","-0.023432","-0.023323","-0.046247","-0.046228","-0.042917","-0.042896","2303","19205779626.34","25410341800.51"
"101","2011-08","-0.028933","-0.028913","-0.046803","-0.046794","-0.044695","-0.044684","1941","18752723776.73","24295467846.52"
"111","2011-08","-0.029973","-0.029851","-0.047071","-0.047052","-0.044987","-0.044966","2046","18923972065.80","24518543173.42"
"117","2011-08","-0.022195","-0.022176","-0.045975","-0.045966","-0.042614","-0.042604","2198","19034531337.27","25187266473.61"
"127","2011-08","-0.023432","-0.023323","-0.046247","-0.046228","-0.042917","-0.042896","2303","19205779626.34","25410341800.51"
"33","2011-08","-0.039161","-0.039154","-0.049718","-0.049712","-0.049209","-0.049202","894","13844681867.36","16893615487.82"
"20","2011-08","-0.010295","-0.010269","-0.035762","-0.035746","-0.028744","-0.028727","1304","5189849469.91","8293650985.79"
"10","2011-09","-0.104761","-0.104761","-0.136679","-0.136679","-0.130300","-0.130300","105","147110470.33","193046800.55"
"5","2011-09","-0.117144","-0.117129","-0.087819","-0.087824","-0.091178","-0.091178","1956","17103242147.18","22156304040.91"
"15","2011-09","-0.116510","-0.116495","-0.088261","-0.088266","-0.091534","-0.091534","2061","17250352617.51","22349350841.46"
"21","2011-09","-0.120641","-0.120624","-0.088670","-0.088674","-0.093159","-0.093158","2222","17353442312.53","22934461043.34"
"31","2011-09","-0.119918","-0.119902","-0.089098","-0.089103","-0.093485","-0.093484","2327","17500552782.86","23127507843.89"
"63","2011-09","-0.119918","-0.119902","-0.089098","-0.089103","-0.093485","-0.093484","2327","17500552782.86","23127507843.89"
"37","2011-09","-0.117144","-0.117129","-0.087819","-0.087824","-0.091178","-0.091178","1956","17103242147.18","22156304040.91"
"47","2011-09","-0.116510","-0.116495","-0.088261","-0.088266","-0.091534","-0.091534","2061","17250352617.51","22349350841.46"
"53","2011-09","-0.120641","-0.120624","-0.088670","-0.088674","-0.093159","-0.093158","2222","17353442312.53","22934461043.34"
"69","2011-09","-0.117144","-0.117129","-0.087819","-0.087824","-0.091178","-0.091178","1956","17103242147.18","22156304040.91"
"79","2011-09","-0.116510","-0.116495","-0.088261","-0.088266","-0.091534","-0.091534","2061","17250352617.51","22349350841.46"
"85","2011-09","-0.120641","-0.120624","-0.088670","-0.088674","-0.093159","-0.093158","2222","17353442312.53","22934461043.34"
"95","2011-09","-0.119918","-0.119902","-0.089098","-0.089103","-0.093485","-0.093484","2327","17500552782.86","23127507843.89"
"101","2011-09","-0.117144","-0.117129","-0.087819","-0.087824","-0.091178","-0.091178","1956","17103242147.18","22156304040.91"
"111","2011-09","-0.116510","-0.116495","-0.088261","-0.088266","-0.091534","-0.091534","2061","17250352617.51","22349350841.46"
"117","2011-09","-0.120641","-0.120624","-0.088670","-0.088674","-0.093159","-0.093158","2222","17353442312.53","22934461043.34"
"127","2011-09","-0.119918","-0.119902","-0.089098","-0.089103","-0.093485","-0.093484","2327","17500552782.86","23127507843.89"
"33","2011-09","-0.111553","-0.111545","-0.077640","-0.077650","-0.078976","-0.078982","899","12740811653.39","15605819299.60"
"20","2011-09","-0.126527","-0.126505","-0.118057","-0.118046","-0.122003","-0.121987","1323","4612630659.14","7328641743.74"
"10","2011-10","0.059274","0.079592","0.090143","0.096511","0.089098","0.093942","105","157918575.44","207583301.53"
"5","2011-10","0.039650","0.040167","0.043095","0.043146","0.042253","0.042323","1961","17907605368.93","23197036630.06"
"15","2011-10","0.040650","0.042176","0.043493","0.043598","0.042655","0.042766","2066","18065523944.37","23404619931.59"
"21","2011-10","0.044183","0.044638","0.043510","0.043561","0.043276","0.043344","2231","18182577253.53","24042485126.71"
"31","2011-10","0.044864","0.046216","0.043900","0.044002","0.043656","0.043764","2336","18340495828.97","24250068428.24"
"63","2011-10","0.044864","0.046216","0.043900","0.044002","0.043656","0.043764","2336","18340495828.97","24250068428.24"
"37","2011-10","0.039650","0.040167","0.043095","0.043146","0.042253","0.042323","1961","17907605368.93","23197036630.06"
"47","2011-10","0.040650","0.042176","0.043493","0.043598","0.042655","0.042766","2066","18065523944.37","23404619931.59"
"53","2011-10","0.044183","0.044638","0.043510","0.043561","0.043276","0.043344","2231","18182577253.53","24042485126.71"
"69","2011-10","0.039650","0.040167","0.043095","0.043146","0.042253","0.042323","1961","17907605368.93","23197036630.06"
"79","2011-10","0.040650","0.042176","0.043493","0.043598","0.042655","0.042766","2066","18065523944.37","23404619931.59"
"85","2011-10","0.044183","0.044638","0.043510","0.043561","0.043276","0.043344","2231","18182577253.53","24042485126.71"
"95","2011-10","0.044864","0.046216","0.043900","0.044002","0.043656","0.043764","2336","18340495828.97","24250068428.24"
"101","2011-10","0.039650","0.040167","0.043095","0.043146","0.042253","0.042323","1961","17907605368.93","23197036630.06"
"111","2011-10","0.040650","0.042176","0.043493","0.043598","0.042655","0.042766","2066","18065523944.37","23404619931.59"
"117","2011-10","0.044183","0.044638","0.043510","0.043561","0.043276","0.043344","2231","18182577253.53","24042485126.71"
"127","2011-10","0.044864","0.046216","0.043900","0.044002","0.043656","0.043764","2336","18340495828.97","24250068428.24"
"33","2011-10","0.040375","0.041498","0.047793","0.047862","0.046647","0.046746","902","13393720969.04","16397540062.78"
"20","2011-10","0.046716","0.046715","0.031697","0.031697","0.036097","0.036096","1329","4788856284.49","7644945063.93"
"10","2011-11","-0.083718","-0.083718","-0.081619","-0.081619","-0.080017","-0.080017","105","144994091.34","191092808.62"
"5","2011-11","-0.044145","-0.044134","-0.051188","-0.051174","-0.052726","-0.052708","1971","17053537724.24","22054598502.03"
"15","2011-11","-0.046161","-0.046151","-0.051454","-0.051439","-0.052968","-0.052950","2076","17198531815.58","22245691310.65"
"21","2011-11","-0.041127","-0.041118","-0.050676","-0.050661","-0.051511","-0.051494","2246","17331586911.33","22898428443.09"
"31","2011-11","-0.043046","-0.043037","-0.050942","-0.050927","-0.051755","-0.051737","2351","17476581002.67","23089521251.71"
"63","2011-11","-0.043046","-0.043037","-0.050942","-0.050927","-0.051755","-0.051737","2351","17476581002.67","23089521251.71"
"37","2011-11","-0.044145","-0.044134","-0.051188","-0.051174","-0.052726","-0.052708","1971","17053537724.24","22054598502.03"
"47","2011-11","-0.046161","-0.046151","-0.051454","-0.051439","-0.052968","-0.052950","2076","17198531815.58","22245691310.65"
"53","2011-11","-0.041127","-0.041118","-0.050676","-0.050661","-0.051511","-0.051494","2246","17331586911.33","22898428443.09"
"69","2011-11","-0.044145","-0.044134","-0.051188","-0.051174","-0.052726","-0.052708","1971","17053537724.24","22054598502.03"
"79","2011-11","-0.046161","-0.046151","-0.051454","-0.051439","-0.052968","-0.052950","2076","17198531815.58","22245691310.65"
"85","2011-11","-0.041127","-0.041118","-0.050676","-0.050661","-0.051511","-0.051494","2246","17331586911.33","22898428443.09"
"95","2011-11","-0.043046","-0.043037","-0.050942","-0.050927","-0.051755","-0.051737","2351","17476581002.67","23089521251.71"
"101","2011-11","-0.044145","-0.044134","-0.051188","-0.051174","-0.052726","-0.052708","1971","17053537724.24","22054598502.03"
"111","2011-11","-0.046161","-0.046151","-0.051454","-0.051439","-0.052968","-0.052950","2076","17198531815.58","22245691310.65"
"117","2011-11","-0.041127","-0.041118","-0.050676","-0.050661","-0.051511","-0.051494","2246","17331586911.33","22898428443.09"
"127","2011-11","-0.043046","-0.043037","-0.050942","-0.050927","-0.051755","-0.051737","2351","17476581002.67","23089521251.71"
"33","2011-11","-0.049872","-0.049858","-0.051698","-0.051681","-0.054391","-0.054370","903","12745187587.76","15549496658.19"
"20","2011-11","-0.035109","-0.035102","-0.047811","-0.047804","-0.045325","-0.045316","1343","4586399323.57","7348931784.90"
"10","2011-12","-0.063687","-0.063687","-0.037035","-0.037035","-0.035520","-0.035520","106","140663017.86","185039106.26"
"5","2011-12","-0.155997","-0.155998","-0.071647","-0.071649","-0.078903","-0.078906","1988","15983691612.44","20533519092.47"
"15","2011-12","-0.151295","-0.151296","-0.071352","-0.071353","-0.078527","-0.078530","2094","16124354630.30","20718558198.73"
"21","2011-12","-0.153333","-0.153334","-0.072589","-0.072590","-0.080769","-0.080772","2267","16231843759.41","21273102472.08"
"31","2011-12","-0.149298","-0.149299","-0.072290","-0.072292","-0.080392","-0.080394","2373","16372506777.27","21458141578.34"
"63","2011-12","-0.149298","-0.149299","-0.072290","-0.072292","-0.080392","-0.080394","2373","16372506777.27","21458141578.34"
"37","2011-12","-0.155997","-0.155998","-0.071647","-0.071649","-0.078903","-0.078906","1988","15983691612.44","20533519092.47"
"47","2011-12","-0.151295","-0.151296","-0.071352","-0.071353","-0.078527","-0.078530","2094","16124354630.30","20718558198.73"
"53","2011-12","-0.153333","-0.153334","-0.072589","-0.072590","-0.080769","-0.080772","2267","16231843759.41","21273102472.08"
"69","2011-12","-0.155997","-0.155998","-0.071647","-0.071649","-0.078903","-0.078906","1988","15983691612.44","20533519092.47"
"79","2011-12","-0.151295","-0.151296","-0.071352","-0.071353","-0.078527","-0.078530","2094","16124354630.30","20718558198.73"
"85","2011-12","-0.153333","-0.153334","-0.072589","-0.072590","-0.080769","-0.080772","2267","16231843759.41","21273102472.08"
"95","2011-12","-0.149298","-0.149299","-0.072290","-0.072292","-0.080392","-0.080394","2373","16372506777.27","21458141578.34"
